,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
703,-0.5400010000000037,0.47000100000001055,-0.34997500000008586,20.489990000000034,-0.9804680000015651,-68.96997099999999,116.68994199999997,16.5,342.609375,-18.290038999999524,118.279999
704,-0.549995999999993,-0.5400010000000037,-0.6400149999999485,8.420166000000336,-33.37988299999961,10.969970999999987,29.799804000000222,-70.20019500000035,158.5605460000006,87.57031300000017,117.739998
705,-0.25,-0.549995999999993,1.8100589999999102,-27.91015600000037,76.96972600000117,-33.75,-9.129883000000518,-2.799804000000222,-28.609375,-38.089843000001565,117.190002
706,1.4599999999999937,-0.25,-11.900024999999914,0.9899900000000343,-165.08007800000087,-40.21997099999999,38.95019599999978,60.39990200000011,126.14843800000017,-38.530274000000645,116.940002
707,-0.09000400000000752,1.4599999999999937,13.079956000000038,27.52001999999993,130.72070300000087,101.91015600000037,-51.40039100000013,-0.89990299999954,-147.74023499999748,50.33007800000087,118.400002
708,0.83000100000001,-0.09000400000000752,0.7000739999998586,-9.119873000000098,41.16992199999913,18.389892999999574,82.7299809999995,-34.89990299999954,-171.890625,-133.26953099999992,118.309998
709,-1.0400010000000037,0.83000100000001,4.219970000000103,30.020019000000502,-13.009765000000698,-5.909912000000077,106.56005800000094,-2.200195000000349,101.49023400000078,48.25,119.139999
710,-0.20999899999999627,-1.0400010000000037,0.1400149999999485,-15.110107000000426,29.73925700000109,6.679931000000124,31.680175999999847,-19.89990200000011,-182.3300780000027,17.369140000000698,118.099998
711,1.16999899999999,-0.20999899999999627,-1.0400389999999788,7.580077999999958,5.260742999998911,-31.989990000000034,-12.169922000000042,-9.0,-344.58984300000157,-53.45996000000014,117.889999
712,-0.7799989999999895,1.16999899999999,0.6300049999999828,32.06982400000015,-41.06054699999913,30.81005899999991,42.52978500000063,19.200195999999778,-316.82031299999653,-8.0,119.059998
713,0.7900009999999895,-0.7799989999999895,-0.5999759999999696,-10.169922000000042,-6.889649000000645,64.56982400000015,-38.060058000000936,64.10009799999989,-217.7695309999981,-11.82031299999835,118.279999
714,0.34999799999999937,0.7900009999999895,1.839966000000004,14.459961000000021,-0.15038999999887892,-3.729981000000407,44.69042900000113,-18.89990200000011,199.58984399999827,32.16992200000095,119.07
715,0.2600020000000143,0.34999799999999937,2.1500240000000304,5.489990000000034,4.919921999999133,-26.229979999999614,79.90966799999933,-38.60009799999989,-19.599609000000783,8.009765999999217,119.41999799999999
716,1.5999989999999968,0.2600020000000143,5.930053999999927,6.890136999999868,59.660155999999915,25.29003899999998,50.55029300000024,24.79980499999965,24.388672000000952,-161.75,119.68
717,1.0599969999999956,1.5999989999999968,4.549927000000025,36.439941999999974,31.77050799999961,-35.36010699999997,-11.209960999999566,-23.700195999999778,-394.13867200000095,81.37011700000039,121.279999
718,0.0,1.0599969999999956,22.85998500000005,8.359862999999677,218.56933600000048,27.340086999999585,-43.0,33.79980400000022,-83.58007799999905,44.069336000000476,122.339996
719,0.4800039999999939,0.0,2.040038999999979,-6.769775999999638,4.320311999999831,38.600098000000344,9.039550999998937,4.5,-55.339843000001565,-28.359375,122.339996
720,-1.2399979999999857,0.4800039999999939,0.34997599999996964,16.219970999999987,-35.95019499999944,35.579833999999664,-14.30956999999944,17.099609999999302,-155.75,13.740233999998964,122.82
721,-0.5299990000000037,-1.2399979999999857,-10.449951000000056,-22.770019000000048,-60.780274000000645,-40.329833999999664,51.119628999999804,28.60009799999989,334.1699219999973,-3.3398439999982656,121.58000200000001
722,-0.23000300000001062,-0.5299990000000037,-0.09997599999996964,-30.070068999999876,-16.11913999999888,-18.459960999999566,-36.67968800000017,33.39990200000011,-114.41015699999843,-80.13964900000065,121.050003
723,-0.23999799999998572,-0.23000300000001062,-3.970092999999906,6.2299809999999525,-45.410157000000254,2.0097659999992175,65.65966800000024,-19.20019500000035,276.0,93.390625,120.82
724,-1.2900010000000037,-0.23999799999998572,-8.630004999999983,-11.449951000000056,-87.26074200000039,-9.419921999999588,11.709960999999566,-27.900390000000698,-105.97070299999905,-2.0,120.58000200000001
725,-1.0800020000000075,-1.2900010000000037,-5.649902000000111,-34.81005899999991,0.6806639999995241,36.33007799999996,65.78027400000065,-41.20019500000035,-235.24023499999748,3.220703000000867,119.290001
726,1.1500020000000006,-1.0800020000000075,-16.46008299999994,-22.93994100000009,-176.87011699999857,-34.64013699999987,2.87988199999927,25.39990299999954,-269.5097659999992,63.1503900000007,118.209999
727,0.5400010000000037,1.1500020000000006,5.420043999999962,33.139892000000145,-7.339844000000085,49.68017599999985,-4.390135999999984,-31.400390000000698,250.75,-37.37988299999961,119.360001
728,-0.20999999999999375,0.5400010000000037,12.369995000000017,6.380126999999902,170.27929699999913,5.089844000000085,17.540039000000434,-6.700195000000349,-270.140625,61.70019499999944,119.900002
729,-0.9200050000000033,-0.20999999999999375,1.9499510000000555,-1.4001459999999497,20.890625,42.84008799999992,-11.790039000000434,1.39990299999954,3.931640000002517,-74.20996100000048,119.690002
730,0.4299999999999926,-0.9200050000000033,-5.559936000000107,-5.179932000000008,-24.060546999999133,-12.669921999999588,-96.87988299999961,-57.19970699999976,71.390625,45.90917900000022,118.769997
731,-0.039992999999995504,0.4299999999999926,-8.81005899999991,15.679932000000008,-140.25,-11.489990000000489,54.209960999999566,17.199706999999762,-44.71093800000017,-7.180663999999524,119.199997
732,-0.6600040000000007,-0.039992999999995504,10.46008299999994,6.0200190000000475,146.15039099999922,19.39990200000011,46.0,-14.299804999999651,-20.21093800000017,52.2402349999993,119.160004
733,-0.5199970000000036,-0.6600040000000007,-5.080077999999958,-3.6699220000000423,-99.75,-22.419922000000042,-92.13964899999883,5.39990299999954,-395.9902349999975,34.32031199999983,118.5
734,2.219994,-0.5199970000000036,-6.119995000000017,-25.119872999999643,-34.03027300000031,-104.21997099999999,106.70996099999957,-50.60009799999989,-281.0,26.059570999999778,117.980003
735,1.0,2.219994,3.6400149999999485,38.0698239999997,-42.48925799999961,13.629883000000063,75.66992200000004,3.400390000000698,53.96875,-49.480467999999746,120.199997
736,0.9400020000000069,1.0,20.21008299999994,18.489990999999918,248.69921900000008,26.48998999999958,50.64990299999954,0.5,-69.34961000000112,-3.7001950000012584,121.199997
737,0.48999799999999993,0.9400020000000069,13.119995000000017,15.340087999999923,105.95019499999944,-82.96996999999965,-100.27001999999993,2.0,282.39843699999983,-3.7294920000003913,122.139999
738,1.3100050000000039,0.48999799999999993,3.93994100000009,22.260009000000082,19.45019500000126,69.77001900000005,-51.14013700000032,20.0,5.339843999998266,-59.22949200000039,122.629997
739,-0.9599990000000105,1.3100050000000039,3.380004999999983,31.869873000000098,-17.480469000000085,47.96997099999999,94.07031300000108,-28.60009799999989,-236.609375,57.94043000000056,123.940002
740,0.9899979999999999,-0.9599990000000105,-2.2299800000000687,-18.57983400000012,-9.399414000001343,21.14990200000011,7.709960999999566,3.099609999999302,-236.609375,-10.780273999998826,122.980003
741,0.16999800000000675,0.9899979999999999,5.119995000000017,18.57983400000012,15.990235000001121,-100.51000900000008,25.37988299999961,68.79980499999965,68.58007799999905,-55.01074300000073,123.970001
742,0.9100040000000007,0.16999800000000675,3.709961000000021,0.13012699999990218,-0.3808600000011211,-53.66992200000004,-135.18017599999985,7.5,243.91992200000095,-184.5205079999996,124.139999
